Time,mAmpere,mAmpereInt,Analog_A0,ValueA0Virtual,mAmpere3Raw,mAmpere4
2023-01-22 16:09:54,,,,540.0,,
2023-01-22 16:09:53,,0.0,,,,
2023-01-22 16:09:52,,537.0,,555.0,,
2023-01-22 16:09:51,,0.0,,540.0,,
2023-01-22 16:09:50,,0.0,,540.0,,
2023-01-22 16:09:48,,0.0,,541.0,,
2023-01-22 16:09:47,,537.0,,555.0,,
2023-01-22 16:09:45,,586.0,,555.0,,
2023-01-22 16:09:44,,586.0,,555.0,,
2023-01-22 16:09:42,,586.0,,555.0,,
2023-01-22 16:09:41,,0.0,,540.0,,
2023-01-22 16:09:40,,0.0,,564.0,,
2023-01-22 16:09:38,,586.0,,555.0,,
2023-01-22 16:09:36,,586.0,,555.0,,
2023-01-22 16:09:35,,586.0,,554.0,,
2023-01-22 16:09:34,,0.0,,541.0,,
2023-01-22 16:09:32,,0.0,,540.0,,
2023-01-22 16:09:31,,537.0,,555.0,,
2023-01-22 16:09:30,,0.0,,540.0,,
2023-01-22 16:09:28,,0.0,,538.0,,
2023-01-22 16:09:27,,586.0,,555.0,,
2023-01-22 16:09:25,,0.0,,540.0,,
2023-01-22 16:09:24,,0.0,,538.0,,
2023-01-22 16:09:22,,0.0,,540.0,,
2023-01-22 16:09:21,,586.0,,555.0,,
2023-01-22 16:09:19,,0.0,,540.0,,
2023-01-22 16:09:18,,537.0,,555.0,,
2023-01-22 16:09:17,,586.0,,555.0,,
2023-01-22 16:09:15,,537.0,,555.0,,
2023-01-22 16:09:14,,0.0,,541.0,,
2023-01-22 16:09:13,,,,540.0,,
2023-01-22 16:09:12,,0.0,,,,
2023-01-22 16:09:11,,0.0,,541.0,,
2023-01-22 16:09:10,,0.0,,541.0,,
2023-01-22 16:09:08,,586.0,,555.0,,
2023-01-22 16:09:07,,586.0,,555.0,,
2023-01-22 16:09:05,,0.0,,538.0,,
2023-01-22 16:09:04,,586.0,,555.0,,
2023-01-22 16:09:02,,0.0,,540.0,,
2023-01-22 16:09:01,,586.0,,555.0,,
2023-01-22 16:08:59,,537.0,,555.0,,
2023-01-22 16:08:58,,0.0,,541.0,,
2023-01-22 16:08:56,,586.0,,554.0,,
2023-01-22 16:08:55,,0.0,,540.0,,
2023-01-22 16:08:53,,0.0,,540.0,,
2023-01-22 16:08:52,,0.0,,541.0,,
2023-01-22 16:08:50,,537.0,,555.0,,
2023-01-22 16:08:49,,586.0,,555.0,,
2023-01-22 16:08:48,,,,540.0,,
2023-01-22 16:08:47,,0.0,,,,
2023-01-22 16:08:46,,586.0,,555.0,,
2023-01-22 16:08:45,,586.0,,555.0,,
2023-01-22 16:08:43,,586.0,,555.0,,
2023-01-22 16:08:42,,586.0,,555.0,,
2023-01-22 16:08:40,,537.0,,555.0,,
2023-01-22 16:08:39,,537.0,,555.0,,
2023-01-22 16:08:38,,0.0,,540.0,,
2023-01-22 16:08:36,,0.0,,541.0,,
2023-01-22 16:08:35,,0.0,,540.0,,
2023-01-22 16:08:33,,635.0,,555.0,,
2023-01-22 16:08:32,,0.0,,540.0,,
2023-01-22 16:08:31,,,,555.0,,
2023-01-22 16:08:30,,586.0,,,,
2023-01-22 16:08:29,,0.0,,540.0,,
2023-01-22 16:08:28,,586.0,,555.0,,
2023-01-22 16:08:27,,635.0,,555.0,,
2023-01-22 16:08:25,,586.0,,555.0,,
2023-01-22 16:08:24,,537.0,,555.0,,
2023-01-22 16:08:23,,0.0,,540.0,,
2023-01-22 16:08:21,,0.0,,540.0,,
2023-01-22 16:08:20,,0.0,,540.0,,
2023-01-22 16:08:19,,0.0,,540.0,,
2023-01-22 16:08:18,,,,554.0,,
2023-01-22 16:08:17,,586.0,,,,
2023-01-22 16:08:16,,586.0,,554.0,,
2023-01-22 16:08:15,,586.0,,556.0,,
2023-01-22 16:08:13,,586.0,,555.0,,
2023-01-22 16:08:12,,0.0,,540.0,,
2023-01-22 16:08:10,,586.0,,555.0,,
2023-01-22 16:08:09,,0.0,,540.0,,
2023-01-22 16:08:08,,,,555.0,,
2023-01-22 16:08:07,,586.0,,,,
2023-01-22 16:08:06,,586.0,,556.0,,
2023-01-22 16:08:05,,0.0,,540.0,,
2023-01-22 16:08:03,,0.0,,540.0,,
2023-01-22 16:08:02,,0.0,,540.0,,
2023-01-22 16:08:00,,0.0,,541.0,,
2023-01-22 16:07:59,,0.0,,541.0,,
2023-01-22 16:07:58,,635.0,,555.0,,
2023-01-22 16:07:57,,,,556.0,,
2023-01-22 16:07:56,,586.0,,,,
2023-01-22 16:07:55,,586.0,,555.0,,
2023-01-22 16:07:54,,0.0,,540.0,,
2023-01-22 16:07:52,,0.0,,541.0,,
2023-01-22 16:07:51,,0.0,,541.0,,
2023-01-22 16:07:49,,0.0,,540.0,,
2023-01-22 16:07:48,,635.0,,555.0,,
2023-01-22 16:07:46,,0.0,,541.0,,
2023-01-22 16:07:45,,586.0,,555.0,,
2023-01-22 16:07:43,,635.0,,555.0,,
2023-01-22 16:07:42,,0.0,,538.0,,
2023-01-22 16:07:40,,0.0,,540.0,,
2023-01-22 16:07:39,,0.0,,540.0,,
2023-01-22 16:07:38,,586.0,,555.0,,
2023-01-22 16:07:36,,635.0,,556.0,,
2023-01-22 16:07:35,,0.0,,541.0,,
2023-01-22 16:07:33,,0.0,,540.0,,
2023-01-22 16:07:32,,635.0,,556.0,,
2023-01-22 16:07:31,,,,556.0,,
2023-01-22 16:07:30,,586.0,,,,
2023-01-22 16:07:29,,0.0,,540.0,,
2023-01-22 16:07:28,,586.0,,555.0,,
2023-01-22 16:07:26,,586.0,,555.0,,
2023-01-22 16:07:25,,586.0,,556.0,,
2023-01-22 16:07:23,,635.0,,555.0,,
2023-01-22 16:07:22,,635.0,,555.0,,
2023-01-22 16:07:21,,,,555.0,,
2023-01-22 16:07:20,,586.0,,,,
2023-01-22 16:07:19,,635.0,,556.0,,
2023-01-22 16:07:18,,586.0,,555.0,,
2023-01-22 16:07:16,,0.0,,538.0,,
2023-01-22 16:07:15,,635.0,,556.0,,
2023-01-22 16:07:13,,0.0,,541.0,,
2023-01-22 16:07:12,,586.0,,556.0,,
2023-01-22 16:07:10,,586.0,,555.0,,
2023-01-22 16:07:09,,0.0,,541.0,,
2023-01-22 16:07:07,,586.0,,555.0,,
2023-01-22 16:07:06,,586.0,,556.0,,
2023-01-22 16:07:05,,0.0,,541.0,,
2023-01-22 16:07:03,,586.0,,556.0,,
2023-01-22 16:07:02,,,,556.0,,
2023-01-22 16:07:01,,586.0,,,,
2023-01-22 16:07:00,,586.0,,556.0,,
2023-01-22 16:06:59,,635.0,,555.0,,
2023-01-22 16:06:57,,0.0,,540.0,,
2023-01-22 16:06:56,,0.0,,540.0,,
2023-01-22 16:06:54,,635.0,,556.0,,
2023-01-22 16:06:53,,635.0,,556.0,,
2023-01-22 16:06:51,,635.0,,555.0,,
2023-01-22 16:06:50,,0.0,,540.0,,
2023-01-22 16:06:48,,586.0,,556.0,,
2023-01-22 16:06:47,,0.0,,540.0,,
2023-01-22 16:06:46,,0.0,,538.0,,
2023-01-22 16:06:44,,0.0,,540.0,,
2023-01-22 16:06:43,,0.0,,541.0,,
2023-01-22 16:06:41,,0.0,,541.0,,
2023-01-22 16:06:40,,586.0,,556.0,,
2023-01-22 16:06:38,,635.0,,556.0,,
2023-01-22 16:06:37,,0.0,,540.0,,
2023-01-22 16:06:35,,586.0,,556.0,,
2023-01-22 16:06:34,,586.0,,555.0,,
2023-01-22 16:06:32,,586.0,,556.0,,
2023-01-22 16:06:31,,537.0,,555.0,,
2023-01-22 16:06:29,,635.0,,555.0,,
2023-01-22 16:06:28,,0.0,,541.0,,
2023-01-22 16:06:27,,,,540.0,,
2023-01-22 16:06:26,,0.0,,,,
2023-01-22 16:06:25,,635.0,,556.0,,
2023-01-22 16:06:24,,0.0,,540.0,,
2023-01-22 16:06:23,,0.0,,540.0,,
2023-01-22 16:06:21,,0.0,,541.0,,
2023-01-22 16:06:20,,635.0,,555.0,,
2023-01-22 16:06:18,,0.0,,540.0,,
2023-01-22 16:06:17,,0.0,,541.0,,
2023-01-22 16:06:16,,0.0,,540.0,,
2023-01-22 16:06:14,,0.0,,540.0,,
2023-01-22 16:06:13,,635.0,,555.0,,
2023-01-22 16:06:12,,586.0,,555.0,,
2023-01-22 16:06:10,,0.0,,540.0,,
2023-01-22 16:06:09,,0.0,,541.0,,
2023-01-22 16:06:07,,586.0,,555.0,,
2023-01-22 16:06:06,,0.0,,540.0,,
2023-01-22 16:06:04,,0.0,,541.0,,
2023-01-22 16:06:03,,0.0,,541.0,,
2023-01-22 16:06:01,,586.0,,556.0,,
2023-01-22 16:06:00,,0.0,,540.0,,
2023-01-22 16:05:58,,0.0,,541.0,,
2023-01-22 16:05:57,,635.0,,556.0,,
2023-01-22 16:05:55,,0.0,,540.0,,
2023-01-22 16:05:54,,586.0,,556.0,,
2023-01-22 16:05:53,,635.0,,556.0,,
2023-01-22 16:05:51,,635.0,,556.0,,
2023-01-22 16:05:50,,635.0,,556.0,,
2023-01-22 16:05:48,,635.0,,556.0,,
2023-01-22 16:05:47,,0.0,,541.0,,
2023-01-22 16:05:45,,586.0,,555.0,,
2023-01-22 16:05:44,,0.0,,541.0,,
2023-01-22 16:05:43,,0.0,,540.0,,
2023-01-22 16:05:42,,0.0,,540.0,,
2023-01-22 16:05:40,,0.0,,540.0,,
2023-01-22 16:05:39,,586.0,,556.0,,
2023-01-22 16:05:37,,586.0,,555.0,,
2023-01-22 16:05:36,,586.0,,556.0,,
2023-01-22 16:05:34,,586.0,,556.0,,
2023-01-22 16:05:33,,0.0,,541.0,,
2023-01-22 16:05:31,,635.0,,555.0,,
2023-01-22 16:05:30,,0.0,,540.0,,
2023-01-22 16:05:28,,0.0,,540.0,,
2023-01-22 16:05:27,,635.0,,555.0,,
2023-01-22 16:05:25,,635.0,,556.0,,
2023-01-22 16:05:24,,0.0,,540.0,,
2023-01-22 16:05:22,,635.0,,555.0,,
2023-01-22 16:05:21,,635.0,,556.0,,
2023-01-22 16:05:20,,,,555.0,,
2023-01-22 16:05:19,,635.0,,,,
2023-01-22 16:05:18,,0.0,,540.0,,
2023-01-22 16:05:17,,635.0,,556.0,,
2023-01-22 16:05:15,,0.0,,540.0,,
2023-01-22 16:05:14,,635.0,,555.0,,
2023-01-22 16:05:12,,0.0,,540.0,,
2023-01-22 16:05:11,,0.0,,540.0,,
2023-01-22 16:05:09,,586.0,,556.0,,
2023-01-22 16:05:08,,0.0,,541.0,,
2023-01-22 16:05:07,,586.0,,556.0,,
2023-01-22 16:05:05,,635.0,,556.0,,
2023-01-22 16:05:04,,635.0,,556.0,,
2023-01-22 16:05:02,,0.0,,540.0,,
2023-01-22 16:05:01,,0.0,,540.0,,
2023-01-22 16:04:59,,0.0,,541.0,,
2023-01-22 16:04:58,,635.0,,555.0,,
2023-01-22 16:04:56,,0.0,,540.0,,
2023-01-22 16:04:55,,635.0,,556.0,,
2023-01-22 16:04:53,,635.0,,556.0,,
2023-01-22 16:04:52,,635.0,,556.0,,
2023-01-22 16:04:51,,586.0,,555.0,,
2023-01-22 16:04:50,,,,556.0,,
2023-01-22 16:04:49,,635.0,,,,
2023-01-22 16:04:48,,586.0,,556.0,,
2023-01-22 16:04:47,,0.0,,540.0,,
2023-01-22 16:04:45,,684.0,,556.0,,
2023-01-22 16:04:44,,0.0,,540.0,,
2023-01-22 16:04:42,,635.0,,556.0,,
2023-01-22 16:04:41,,635.0,,555.0,,
2023-01-22 16:04:40,,,,540.0,,
2023-01-22 16:04:39,,0.0,,,,
2023-01-22 16:04:38,,0.0,,540.0,,
2023-01-22 16:04:37,,0.0,,541.0,,
2023-01-22 16:04:36,,0.0,,540.0,,
2023-01-22 16:04:34,,635.0,,556.0,,
2023-01-22 16:04:33,,0.0,,565.0,,
2023-01-22 16:04:31,,635.0,,555.0,,
2023-01-22 16:04:30,,635.0,,556.0,,
2023-01-22 16:04:28,,635.0,,556.0,,
2023-01-22 16:04:27,,0.0,,541.0,,
2023-01-22 16:04:26,,586.0,,556.0,,
2023-01-22 16:04:24,,635.0,,556.0,,
2023-01-22 16:04:23,,0.0,,541.0,,
2023-01-22 16:04:22,,,,540.0,,
2023-01-22 16:04:21,,0.0,,,,
2023-01-22 16:04:20,,586.0,,555.0,,
2023-01-22 16:04:19,,635.0,,555.0,,
2023-01-22 16:04:17,,586.0,,555.0,,
2023-01-22 16:04:16,,586.0,,556.0,,
2023-01-22 16:04:15,,0.0,,540.0,,
2023-01-22 16:04:13,,0.0,,540.0,,
2023-01-22 16:04:12,,635.0,,556.0,,
2023-01-22 16:04:10,,0.0,,541.0,,
2023-01-22 16:04:09,,635.0,,556.0,,
2023-01-22 16:04:07,,635.0,,556.0,,
2023-01-22 16:04:06,,0.0,,540.0,,
2023-01-22 16:04:04,,635.0,,556.0,,
2023-01-22 16:04:03,,635.0,,555.0,,
2023-01-22 16:04:02,,635.0,,556.0,,
2023-01-22 16:04:00,,586.0,,556.0,,
2023-01-22 16:03:59,,0.0,,540.0,,
2023-01-22 16:03:57,,635.0,,556.0,,
2023-01-22 16:03:56,,635.0,,556.0,,
2023-01-22 16:03:54,,0.0,,540.0,,
2023-01-22 16:03:53,,635.0,,555.0,,
2023-01-22 16:03:52,,,,556.0,,
2023-01-22 16:03:51,,586.0,,,,
2023-01-22 16:03:50,,635.0,,556.0,,
2023-01-22 16:03:49,,635.0,,556.0,,
2023-01-22 16:03:47,,586.0,,556.0,,
2023-01-22 16:03:46,,0.0,,540.0,,
2023-01-22 16:03:45,,0.0,,540.0,,
2023-01-22 16:03:43,,0.0,,540.0,,
2023-01-22 16:03:42,,635.0,,555.0,,
2023-01-22 16:03:41,,635.0,,556.0,,
2023-01-22 16:03:39,,0.0,,540.0,,
2023-01-22 16:03:38,,0.0,,540.0,,
2023-01-22 16:03:36,,0.0,,540.0,,
2023-01-22 16:03:35,,635.0,,556.0,,
2023-01-22 16:03:33,,0.0,,541.0,,
2023-01-22 16:03:32,,635.0,,555.0,,
2023-01-22 16:03:31,,,,556.0,,
2023-01-22 16:03:30,,635.0,,,,
2023-01-22 16:03:29,,684.0,,556.0,,
2023-01-22 16:03:28,,635.0,,556.0,,
2023-01-22 16:03:26,,0.0,,540.0,,
2023-01-22 16:03:25,,0.0,,541.0,,
2023-01-22 16:03:23,,635.0,,556.0,,
2023-01-22 16:03:22,,0.0,,540.0,,
2023-01-22 16:03:20,,586.0,,554.0,,
2023-01-22 16:03:19,,0.0,,540.0,,
2023-01-22 16:03:18,,0.0,,541.0,,
2023-01-22 16:03:16,,0.0,,540.0,,
2023-01-22 16:03:15,,635.0,,556.0,,
2023-01-22 16:03:13,,0.0,,541.0,,
2023-01-22 16:03:12,,0.0,,540.0,,
2023-01-22 16:03:10,,586.0,,556.0,,
2023-01-22 16:03:09,,0.0,,540.0,,
2023-01-22 16:03:08,,635.0,,556.0,,
2023-01-22 16:03:06,,635.0,,555.0,,
2023-01-22 16:03:05,,0.0,,541.0,,
2023-01-22 16:03:03,,0.0,,540.0,,
2023-01-22 16:03:02,,0.0,,541.0,,
2023-01-22 16:03:00,,0.0,,540.0,,
2023-01-22 16:02:59,,635.0,,556.0,,
2023-01-22 16:02:57,,635.0,,556.0,,
2023-01-22 16:02:56,,635.0,,555.0,,
2023-01-22 16:02:54,,586.0,,556.0,,
2023-01-22 16:02:53,,0.0,,540.0,,
2023-01-22 16:02:51,,635.0,,555.0,,
2023-01-22 16:02:50,,586.0,,556.0,,
2023-01-22 16:02:48,,0.0,,540.0,,
2023-01-22 16:02:47,,0.0,,540.0,,
2023-01-22 16:02:46,,,,556.0,,
2023-01-22 16:02:45,,684.0,,,,
2023-01-22 16:02:44,,635.0,,557.0,,
2023-01-22 16:02:43,,0.0,,540.0,,
2023-01-22 16:02:41,,0.0,,541.0,,
2023-01-22 16:02:40,,586.0,,555.0,,
2023-01-22 16:02:38,,0.0,,540.0,,
2023-01-22 16:02:37,,635.0,,556.0,,
2023-01-22 16:02:35,,635.0,,556.0,,
2023-01-22 16:02:34,,0.0,,541.0,,
2023-01-22 16:02:33,,0.0,,540.0,,
2023-01-22 16:02:31,,0.0,,540.0,,
2023-01-22 16:02:30,,0.0,,540.0,,
2023-01-22 16:02:28,,635.0,,556.0,,
2023-01-22 16:02:27,,0.0,,540.0,,
2023-01-22 16:02:26,,0.0,,540.0,,
2023-01-22 16:02:25,,0.0,,540.0,,
2023-01-22 16:02:23,,0.0,,540.0,,
2023-01-22 16:02:22,,0.0,,540.0,,
2023-01-22 16:02:21,,0.0,,541.0,,
2023-01-22 16:02:19,,586.0,,556.0,,
2023-01-22 16:02:18,,586.0,,556.0,,
2023-01-22 16:02:16,,0.0,,540.0,,
2023-01-22 16:02:15,,586.0,,556.0,,
2023-01-22 16:02:14,,,,540.0,,
2023-01-22 16:02:13,,0.0,,,,
2023-01-22 16:02:12,,635.0,,555.0,,
2023-01-22 16:02:11,,0.0,,540.0,,
2023-01-22 16:02:10,,0.0,,540.0,,
2023-01-22 16:02:08,,0.0,,541.0,,
2023-01-22 16:02:07,,0.0,,540.0,,
2023-01-22 16:02:05,,635.0,,556.0,,
2023-01-22 16:02:04,,635.0,,556.0,,
2023-01-22 16:02:02,,0.0,,555.0,,
2023-01-22 16:02:01,,0.0,,540.0,,
2023-01-22 16:01:59,,635.0,,556.0,,
2023-01-22 16:01:58,,0.0,,540.0,,
2023-01-22 16:01:56,,0.0,,540.0,,
2023-01-22 16:01:55,,586.0,,556.0,,
2023-01-22 16:01:53,,0.0,,541.0,,
2023-01-22 16:01:52,,586.0,,556.0,,
2023-01-22 16:01:50,,635.0,,556.0,,
2023-01-22 16:01:49,,586.0,,555.0,,
2023-01-22 16:01:48,,,,540.0,,
2023-01-22 16:01:47,,0.0,,,,
2023-01-22 16:01:46,,635.0,,556.0,,
2023-01-22 16:01:45,,0.0,,541.0,,
2023-01-22 16:01:43,,635.0,,556.0,,
2023-01-22 16:01:42,,635.0,,556.0,,
2023-01-22 16:01:40,,586.0,,556.0,,
2023-01-22 16:01:39,,0.0,,540.0,,
2023-01-22 16:01:37,,635.0,,556.0,,
2023-01-22 16:01:36,,0.0,,540.0,,
2023-01-22 16:01:34,,586.0,,555.0,,
2023-01-22 16:01:33,,635.0,,556.0,,
2023-01-22 16:01:32,,635.0,,556.0,,
2023-01-22 16:01:30,,635.0,,556.0,,
2023-01-22 16:01:29,,586.0,,556.0,,
2023-01-22 16:01:28,,,,556.0,,
2023-01-22 16:01:27,,635.0,,,,
2023-01-22 16:01:26,,684.0,,557.0,,
2023-01-22 16:01:25,,,,540.0,,
2023-01-22 16:01:24,,0.0,,,,
2023-01-22 16:01:23,,0.0,,540.0,,
2023-01-22 16:01:21,,635.0,,556.0,,
2023-01-22 16:01:20,,635.0,,556.0,,
2023-01-22 16:01:19,,0.0,,540.0,,
2023-01-22 16:01:17,,0.0,,540.0,,
2023-01-22 16:01:16,,635.0,,555.0,,
2023-01-22 16:01:15,,635.0,,555.0,,
2023-01-22 16:01:13,,635.0,,555.0,,
2023-01-22 16:01:12,,635.0,,555.0,,
2023-01-22 16:01:10,,684.0,,556.0,,
2023-01-22 16:01:09,,635.0,,555.0,,
2023-01-22 16:01:08,,,,555.0,,
2023-01-22 16:01:07,,635.0,,,,
2023-01-22 16:01:06,,635.0,,540.0,,
2023-01-22 16:01:05,,635.0,,555.0,,
2023-01-22 16:01:04,,0.0,,540.0,,
2023-01-22 16:01:02,,0.0,,540.0,,
2023-01-22 16:01:01,,0.0,,540.0,,
2023-01-22 16:00:59,,635.0,,556.0,,
2023-01-22 16:00:58,,0.0,,540.0,,
2023-01-22 16:00:57,,635.0,,556.0,,
2023-01-22 16:00:55,,586.0,,556.0,,
2023-01-22 16:00:54,,0.0,,540.0,,
2023-01-22 16:00:52,,0.0,,541.0,,
2023-01-22 16:00:51,,0.0,,540.0,,
2023-01-22 16:00:50,,,,556.0,,
2023-01-22 16:00:49,,635.0,,,,
2023-01-22 16:00:48,,635.0,,555.0,,
2023-01-22 16:00:47,,0.0,,540.0,,
2023-01-22 16:00:45,,635.0,,556.0,,
2023-01-22 16:00:44,,586.0,,556.0,,
2023-01-22 16:00:42,,0.0,,540.0,,
2023-01-22 16:00:41,,635.0,,556.0,,
2023-01-22 16:00:40,,,,540.0,,
2023-01-22 16:00:39,,0.0,,,,
2023-01-22 16:00:38,,0.0,,541.0,,
2023-01-22 16:00:37,,635.0,,556.0,,
2023-01-22 16:00:35,,0.0,,541.0,,
2023-01-22 16:00:34,,0.0,,540.0,,
2023-01-22 16:00:32,,0.0,,540.0,,
2023-01-22 16:00:31,,635.0,,556.0,,
2023-01-22 16:00:30,,635.0,,557.0,,
2023-01-22 16:00:28,,0.0,,541.0,,
2023-01-22 16:00:27,,635.0,,556.0,,
2023-01-22 16:00:25,,635.0,,556.0,,
2023-01-22 16:00:24,,635.0,,557.0,,
2023-01-22 16:00:22,,635.0,,556.0,,
2023-01-22 16:00:21,,0.0,,540.0,,
2023-01-22 16:00:20,,,,540.0,,
2023-01-22 16:00:19,,0.0,,,,
2023-01-22 16:00:18,,0.0,,540.0,,
2023-01-22 16:00:17,,0.0,,540.0,,
2023-01-22 16:00:15,,635.0,,556.0,,
2023-01-22 16:00:14,,0.0,,541.0,,
2023-01-22 16:00:12,,635.0,,556.0,,
2023-01-22 16:00:11,,635.0,,556.0,,
2023-01-22 16:00:10,,,,540.0,,
2023-01-22 16:00:09,,0.0,,,,
2023-01-22 16:00:08,,635.0,,556.0,,
2023-01-22 16:00:07,,0.0,,541.0,,
2023-01-22 16:00:05,,635.0,,556.0,,
2023-01-22 16:00:04,,684.0,,556.0,,
2023-01-22 16:00:02,,684.0,,556.0,,
2023-01-22 16:00:01,,0.0,,541.0,,
2023-01-22 16:00:00,,,,540.0,,
2023-01-22 15:59:59,,0.0,,,,
2023-01-22 15:59:58,,586.0,,556.0,,
2023-01-22 15:59:57,,635.0,,556.0,,
2023-01-22 15:59:55,,684.0,,556.0,,
2023-01-22 15:59:54,,0.0,,541.0,,
2023-01-22 15:59:52,,0.0,,540.0,,
2023-01-22 15:59:51,,635.0,,557.0,,
2023-01-22 15:59:50,,684.0,,557.0,,
2023-01-22 15:59:48,,635.0,,556.0,,
2023-01-22 15:59:47,,635.0,,556.0,,
2023-01-22 15:59:45,,684.0,,557.0,,
2023-01-22 15:59:44,,635.0,,556.0,,
2023-01-22 15:59:43,,,,541.0,,
2023-01-22 15:59:42,,0.0,,,,
2023-01-22 15:59:41,,0.0,,541.0,,
2023-01-22 15:59:40,,0.0,,540.0,,
2023-01-22 15:59:38,,635.0,,556.0,,
2023-01-22 15:59:37,,0.0,,540.0,,
2023-01-22 15:59:35,,684.0,,556.0,,
2023-01-22 15:59:34,,0.0,,540.0,,
2023-01-22 15:59:32,,684.0,,556.0,,
2023-01-22 15:59:31,,0.0,,540.0,,
2023-01-22 15:59:29,,0.0,,540.0,,
2023-01-22 15:59:28,,635.0,,557.0,,
2023-01-22 15:59:26,,0.0,,541.0,,
2023-01-22 15:59:25,,635.0,,556.0,,
2023-01-22 15:59:24,,,,541.0,,
2023-01-22 15:59:23,,0.0,,,,
2023-01-22 15:59:22,,635.0,,557.0,,
2023-01-22 15:59:21,,,,556.0,,
2023-01-22 15:59:20,,635.0,,,,
2023-01-22 15:59:19,,0.0,,540.0,,
2023-01-22 15:59:17,,635.0,,556.0,,
2023-01-22 15:59:16,,0.0,,540.0,,
2023-01-22 15:59:15,,0.0,,540.0,,
2023-01-22 15:59:13,,684.0,,556.0,,
2023-01-22 15:59:12,,0.0,,540.0,,
2023-01-22 15:59:10,,0.0,,540.0,,
2023-01-22 15:59:09,,684.0,,557.0,,
2023-01-22 15:59:07,,0.0,,540.0,,
2023-01-22 15:59:06,,0.0,,540.0,,
2023-01-22 15:59:04,,0.0,,541.0,,
2023-01-22 15:59:03,,0.0,,540.0,,
2023-01-22 15:59:01,,635.0,,556.0,,
2023-01-22 15:59:00,,0.0,,540.0,,
2023-01-22 15:58:58,,0.0,,540.0,,
2023-01-22 15:58:57,,635.0,,556.0,,
2023-01-22 15:58:56,,,,557.0,,
2023-01-22 15:58:55,,635.0,,,,
2023-01-22 15:58:54,,0.0,,541.0,,
2023-01-22 15:58:53,,0.0,,540.0,,
2023-01-22 15:58:51,,0.0,,540.0,,
2023-01-22 15:58:50,,635.0,,556.0,,
2023-01-22 15:58:49,,,,557.0,,
2023-01-22 15:58:48,,635.0,,,,
2023-01-22 15:58:47,,684.0,,557.0,,
2023-01-22 15:58:46,,0.0,,541.0,,
2023-01-22 15:58:44,,684.0,,555.0,,
2023-01-22 15:58:43,,0.0,,541.0,,
2023-01-22 15:58:41,,0.0,,541.0,,
2023-01-22 15:58:40,,635.0,,556.0,,
2023-01-22 15:58:38,,635.0,,557.0,,
2023-01-22 15:58:37,,0.0,,541.0,,
2023-01-22 15:58:35,,635.0,,556.0,,
2023-01-22 15:58:34,,0.0,,541.0,,
2023-01-22 15:58:32,,0.0,,541.0,,
2023-01-22 15:58:31,,684.0,,557.0,,
2023-01-22 15:58:30,,,,557.0,,
2023-01-22 15:58:29,,635.0,,,,
2023-01-22 15:58:28,,684.0,,556.0,,
2023-01-22 15:58:27,,0.0,,540.0,,
2023-01-22 15:58:25,,0.0,,540.0,,
2023-01-22 15:58:24,,684.0,,557.0,,
2023-01-22 15:58:22,,635.0,,556.0,,
2023-01-22 15:58:21,,0.0,,540.0,,
2023-01-22 15:58:19,,0.0,,540.0,,
2023-01-22 15:58:18,,684.0,,557.0,,
2023-01-22 15:58:16,,684.0,,557.0,,
2023-01-22 15:58:15,,0.0,,540.0,,
2023-01-22 15:58:14,,,,541.0,,
2023-01-22 15:58:13,,0.0,,,,
2023-01-22 15:58:12,,684.0,,557.0,,
2023-01-22 15:58:11,,635.0,,557.0,,
2023-01-22 15:58:09,,0.0,,541.0,,
2023-01-22 15:58:08,,635.0,,556.0,,
2023-01-22 15:58:06,,0.0,,541.0,,
2023-01-22 15:58:05,,0.0,,541.0,,
2023-01-22 15:58:03,,684.0,,556.0,,
2023-01-22 15:58:02,,0.0,,540.0,,
2023-01-22 15:58:00,,684.0,,557.0,,
2023-01-22 15:57:59,,684.0,,558.0,,
2023-01-22 15:57:57,,0.0,,540.0,,
2023-01-22 15:57:56,,0.0,,540.0,,
2023-01-22 15:57:55,,733.0,,558.0,,
2023-01-22 15:57:53,,684.0,,557.0,,
2023-01-22 15:57:52,,635.0,,558.0,,
2023-01-22 15:57:50,,0.0,,540.0,,
2023-01-22 15:57:49,,733.0,,557.0,,
2023-01-22 15:57:47,,0.0,,540.0,,
2023-01-22 15:57:46,,733.0,,558.0,,
2023-01-22 15:57:44,,684.0,,557.0,,
2023-01-22 15:57:43,,0.0,,538.0,,
2023-01-22 15:57:42,,0.0,,541.0,,
2023-01-22 15:57:40,,684.0,,557.0,,
2023-01-22 15:57:39,,0.0,,540.0,,
2023-01-22 15:57:37,,0.0,,540.0,,
2023-01-22 15:57:36,,733.0,,557.0,,
2023-01-22 15:57:35,,,,541.0,,
2023-01-22 15:57:34,,0.0,,,,
2023-01-22 15:57:33,,0.0,,540.0,,
2023-01-22 15:57:32,,684.0,,557.0,,
2023-01-22 15:57:30,,684.0,,559.0,,
2023-01-22 15:57:29,,782.0,,558.0,,
2023-01-22 15:57:27,,0.0,,540.0,,
2023-01-22 15:57:26,,0.0,,540.0,,
2023-01-22 15:57:25,,,,557.0,,
2023-01-22 15:57:24,,684.0,,,,
2023-01-22 15:57:23,,635.0,,558.0,,
2023-01-22 15:57:22,,733.0,,556.0,,
2023-01-22 15:57:21,,733.0,,558.0,,
2023-01-22 15:57:19,,0.0,,538.0,,
